timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_speed,obd_speed,pressure_front_left,pressure_front_right,pressure_front_center,crash_label
08:58.5,0.291099403,0.044516914,9.883659992,0.004660904,-0.05415755,0.00235858,6.927098218,79.86122629,35.56581762,34.93442826,0.055783996,-0.048707582,0.133675739,0
08:58.6,0.284965321,-0.079967551,9.752284886,-0.018070594,-0.035156339,-0.010639881,6.927060553,79.86118405,38.10222531,37.90896437,-0.011201078,-0.099881313,0.150034839,0
08:58.7,-0.185343552,0.149474356,9.856991104,0.036754192,-0.014708676,0.012430598,6.927106113,79.86130574,35.2455162,36.1661562,0.027973994,-0.055781147,0.029008341,0
08:58.8,0.330432094,0.203211168,9.836293877,-0.010722569,-0.038123927,0.031746396,6.927022578,79.86113453,36.81325608,36.95132219,-0.10103552,0.092984997,0.048642213,0
08:58.9,0.004359282,-0.258537849,9.853706339,0.011132324,-0.059128944,-0.047314911,6.927070894,79.86130593,33.38068759,33.46658664,0.10324007,-0.068508073,-0.070883477,0
08:59.0,0.242235153,-0.07929558,9.900781879,0.004471235,-0.033251639,-0.015139856,6.927054717,79.86123381,33.59669314,34.22116576,0.142577212,-0.071596341,0.135738045,0
08:59.1,0.293760346,-0.082001117,9.841513941,-0.100575717,-0.048638346,0.031770378,6.927107299,79.86120789,35.35343945,35.40807779,-0.001532336,0.116003573,-0.090581968,0
08:59.2,-0.136464498,0.202070646,9.839150134,0.042527186,0.026669953,-0.003693741,6.927089062,79.86108922,37.0083877,36.92899769,0.012007239,-0.010493418,-0.123171726,0
08:59.3,-0.092896745,0.249964481,9.766612817,0.056154333,-0.013313122,-0.018972494,6.927106209,79.86120377,34.17106033,33.25555457,-0.111637486,-0.156462673,0.231219403,0
08:59.4,-0.03291642,-0.268774964,9.781798014,0.000702566,-0.017070909,0.015668358,6.926966905,79.86118966,32.93509939,33.41389317,-0.057311153,-0.011236009,0.168696028,0
08:59.5,-0.09242192,0.065405616,9.773430199,0.0250456,0.010888971,-0.027749988,6.927110447,79.86121722,31.05306286,30.66160532,0.020927271,-0.105962793,-0.146048291,0
08:59.6,-0.102876034,-0.105189318,9.821442501,0.02360534,-0.031738498,-0.001366707,6.927130239,79.86119468,35.02440828,34.26862786,0.128324704,-0.010318712,-0.016589029,0
08:59.7,-0.198762734,-0.044697382,9.730398325,-0.014228781,-0.045375222,-0.027612077,6.927069253,79.86121437,42.76405304,42.16633288,-0.121432676,0.100248238,-0.030951917,0
08:59.8,-0.063086775,0.030686767,9.872556818,-0.009747578,-0.005866698,-0.032656809,6.927112492,79.86121526,40.35926442,41.3390367,-0.093035634,0.22347821,0.04704325,0
08:59.9,0.050695366,0.065129941,9.822833033,-0.009361972,-0.056323828,-0.015949032,6.927053003,79.8612255,41.53760057,41.51984848,0.142912712,-0.010369518,-0.118105047,0
09:00.0,-0.117424259,-0.181568334,9.728942471,-0.06736883,-0.043237304,0.014965799,6.927093158,79.86121156,38.05174719,37.29283283,-0.12624772,-0.049042755,-0.137808154,0
09:00.1,0.31360065,-0.274603601,9.800147271,0.000933422,0.027285919,-0.051374395,6.926983224,79.86112732,33.62946225,33.14594813,-0.030597601,-0.248260694,-0.02768469,0
09:00.2,0.212602145,-0.143824996,9.894628156,0.001308001,0.032122006,-0.037510993,6.927201978,79.86128727,36.59396642,36.08188477,-0.035231605,-0.172570918,0.07819781,0
09:00.3,0.108400375,0.069365506,9.814331651,-0.003917092,-0.023085893,-0.059566987,6.927105081,79.86118343,33.84643056,34.31306102,-0.065866523,0.029842076,0.094731026,0
09:00.4,0.089926028,0.146035061,9.833956913,0.007149405,-0.051974446,-0.005053173,6.927103608,79.86113123,35.15252515,35.10131699,-0.078725081,-0.072782196,-0.023677584,0
09:00.5,0.079045517,0.027835428,9.855645344,0.038078738,-0.083234366,0.025863536,6.927061178,79.86120868,32.42104227,32.37672702,0.054202009,0.019974213,-0.018295342,0
09:00.6,-0.153357768,-0.213086973,9.845799761,0.005292996,0.020025829,-0.01669389,6.927036302,79.86121063,35.04092963,35.05287146,0.018217435,0.151473634,-0.080782235,0
09:00.7,0.171511338,0.097269782,9.771136842,-0.045775233,-0.025953001,-0.077231929,6.927113516,79.86111908,35.0720227,35.02440957,0.080845806,0.183315413,-0.115539228,0
09:00.8,0.156939368,-0.261703369,9.736321,0.003039165,-0.048750721,-0.08422168,6.927151503,79.86115358,37.29407066,37.57145659,-0.13949142,-0.084412318,0.070858935,0
09:00.9,0.145795046,-0.232638443,9.911148129,0.02395855,-0.030582406,0.009191079,6.927156408,79.86119598,40.10660153,40.58077447,0.136140701,0.009278039,0.093292368,0
09:01.0,-0.014285105,0.080783661,9.787662868,-0.028546035,0.02862169,-0.025485741,6.927046322,79.86132562,38.7187674,38.49688278,-0.027853259,0.01558236,0.085887962,0
09:01.1,-0.142978058,-0.030042756,9.698879727,-0.030639248,0.089852457,-0.011372822,6.927132275,79.86128973,36.08029663,35.84985124,0.034301398,-0.039293849,-0.053602588,0
09:01.2,-0.128990466,-0.411277295,9.802807971,-0.023693177,0.046262818,0.033568371,6.927089573,79.8612337,38.0434223,37.73165752,0.002076451,-0.019745081,0.031867006,0
09:01.3,-0.082049008,0.122749079,9.835809483,0.031944634,0.026598942,0.02328397,6.927191174,79.86124263,35.2503233,35.59055089,0.017917764,0.089277874,-0.049718864,0
09:01.4,-0.336523191,-0.141712206,9.941767282,0.022663094,-0.000191466,0.015655315,6.927147011,79.86130291,34.00792244,33.85110412,-0.046576397,-0.020615386,0.070083356,0
09:01.5,-0.050960296,0.328490514,9.794392343,0.019882217,0.022846942,-0.005411012,6.92710373,79.86124904,32.81991049,32.81622628,0.037632364,-0.145187236,0.059577961,0
09:01.6,-0.181874139,-0.042546154,9.817742646,-0.059924315,0.011970558,-0.082447851,6.927157944,79.86120088,27.08381591,27.49302373,-0.031433585,0.047941885,0.052359249,0
09:01.7,-0.140545462,0.155902504,9.751848895,0.029754276,0.024070246,0.042257759,6.927138231,79.86128434,32.39455633,32.1596113,-0.009889329,-0.060805355,-0.057986041,0
09:01.8,0.106154791,0.025583095,9.824257136,0.032416606,-0.078908487,0.020807398,6.927130507,79.8611739,38.46078633,38.11998429,0.124397724,0.191484208,0.029590946,0
09:01.9,-0.067331853,-0.107604775,9.822914417,0.011894772,0.017890237,0.007988288,6.927100786,79.8611524,32.8175374,32.86644132,0.041853272,-0.145056444,0.079522504,0
09:02.0,-0.103181531,0.09327925,9.764031472,0.038617898,-0.014078038,0.033091619,6.927120803,79.86120957,32.77288386,32.75519317,0.011046283,0.161857025,0.027200362,0
09:02.1,-0.461316538,-0.028787669,9.840418114,0.011768379,0.013560936,-0.049894478,6.92713625,79.8612415,38.39042654,38.30886654,-0.308861386,0.012855492,0.062863339,0
09:02.2,0.100025365,-0.011926159,9.775126588,0.019991652,0.023586283,0.000443554,6.927122011,79.86122085,34.6081165,34.67490569,0.046005738,0.017741239,-0.006847733,0
09:02.3,0.175645432,0.018868862,9.830048535,-0.037380685,-0.016350127,-0.019543588,6.927146405,79.86119385,36.45186415,35.98562829,-0.016191286,0.27191823,0.042456122,0
09:02.4,-0.379592047,-0.195572299,9.864682329,-0.025072193,0.042615464,-0.045122658,6.927018691,79.8610911,34.71805231,35.52482735,-0.111700107,-0.06371235,0.030529231,0
09:02.5,-0.4563121,0.092704739,9.845181375,0.002873136,-0.043230896,0.023064029,6.927052294,79.86121062,37.26690622,37.26324404,-0.072439877,-0.070190164,0.09029162,0
09:02.6,-0.326958046,-0.025096698,9.845103176,0.005450094,-0.015470796,0.059423652,6.927169518,79.86119406,37.15739125,37.62302256,-0.185054155,-0.050003194,-0.115044465,0
09:02.7,0.194597031,-0.015698035,9.793793108,-0.006201716,0.02210271,-0.014462174,6.927085658,79.86117398,37.90282177,38.04126927,-0.126010994,-0.081149072,-0.101593399,0
09:02.8,0.355171959,-0.066441394,9.710736082,0.004281186,0.030023599,-0.023819066,6.927078769,79.86119218,34.12355776,33.88907524,-0.037291172,0.070175487,0.009850485,0
09:02.9,0.267042128,-0.001537313,9.794796818,0.026011514,-0.019729541,0.030125779,6.927108901,79.86124584,37.32640838,37.27472431,-0.056806016,-0.025067615,0.014960165,0
09:03.0,-0.065977296,0.137803484,9.889048901,0.023468024,0.012817313,0.012799152,6.927116842,79.86123036,38.07588151,38.55102942,-0.019067924,-0.076290545,-0.104035214,0
09:03.1,-0.21100235,0.078423793,9.810381644,-0.000328299,-0.032307831,0.031179149,6.92706905,79.86108573,37.63959147,37.56928628,0.058007981,-0.115479322,-0.012392928,0
09:03.2,-0.123215501,-0.043235535,9.887741249,-0.062507235,0.024590483,-0.048115436,6.927075652,79.86123994,35.16798189,35.57928982,0.284392532,-0.024216575,-0.12791903,0
09:03.3,0.026556634,0.144407914,9.802264906,0.003364342,-0.003951249,-0.024954183,6.927105272,79.86129239,39.2383837,39.58824141,0.020836103,0.018096251,-0.087162294,0
09:03.4,0.410987389,0.115386581,9.800341506,0.020117892,-0.01227936,-0.035283822,6.927007829,79.86128971,33.0355675,33.19721421,-0.05509356,0.088175612,0.024763043,0
09:03.5,-0.081754376,-0.01801597,9.758399765,-0.021746675,0.030892776,-0.054489146,6.927123323,79.86116347,32.29141263,32.67363267,0.077717936,-0.048859879,0.009230553,0
09:03.6,0.397920196,-0.059919,9.839767289,0.004919254,-0.003821491,-0.057951806,6.927165433,79.8612166,37.08374977,36.92309373,0.011365446,-0.16356635,-0.075772324,0
09:03.7,0.078641077,-0.011688774,9.908860973,0.019042536,0.002362358,0.011161932,6.927105658,79.86109473,38.66655049,39.16480136,0.020155223,0.087883265,0.204955674,0
09:03.8,0.183187964,-0.059230543,9.763038328,0.004159793,-0.09722089,0.001741488,6.927064233,79.86125237,30.57492745,30.63628061,-0.016487867,0.003999678,0.001305263,0
09:03.9,-0.137733068,0.055982028,9.804776609,-0.012461948,0.002460463,0.021084937,6.927115959,79.86117637,29.13698265,29.72438201,-0.030569843,0.059704155,-0.16796019,0
09:04.0,0.683436986,0.049607799,9.900734686,-0.014361361,-0.005355576,0.070925613,6.927126189,79.86125163,39.14571947,38.9283192,-0.180807235,0.153805765,0.152111499,0
09:04.1,-0.066803351,0.180794527,9.770212134,-0.027173159,0.046353459,0.047140128,6.927031339,79.86125343,34.03701823,34.17812084,-0.082278013,0.054131694,-0.018571441,0
09:04.2,-0.379965928,0.148617966,9.773245472,-0.037144981,-0.008391129,-0.015512599,6.927090834,79.86123568,34.61201061,34.27412312,0.041068591,0.05028337,0.092902565,0
09:04.3,-0.047445896,0.003400688,9.808824704,-0.017370074,0.023145168,-0.00434954,6.927125279,79.86118092,33.45859762,33.69551952,-0.008544352,-0.014541575,0.102147263,0
09:04.4,0.103257765,0.062446749,9.911223154,0.041887344,-0.038693635,-0.032986493,6.927013073,79.86118711,34.90819302,36.10841771,0.062017834,0.051385382,0.078141898,0
09:04.5,0.249909976,0.227504268,9.821868045,0.052193011,0.021810735,-0.004474298,6.927139817,79.86121263,38.60530966,38.46115047,-0.015557883,0.129448778,0.09528554,0
09:04.6,0.196709518,-0.11435647,9.803809292,0.013520068,-0.018744914,0.018478496,6.927075737,79.86126371,31.48657736,31.25371753,-0.176995799,-0.04272555,-0.211829622,0
09:04.7,0.3510357,-0.273166208,9.841544344,-0.064642879,-0.036462233,-0.015486588,6.927098707,79.86115296,36.52675975,36.21254792,0.000345868,0.133472457,-0.035115212,0
09:04.8,-0.233637538,-0.035248204,9.878829234,-0.015240206,0.02789843,-0.011306435,6.927083791,79.86115333,35.63880595,36.32414706,-0.200337162,0.087069064,0.173875055,0
09:04.9,0.190593839,0.193372511,9.862437958,-0.036946747,-0.010288888,-0.071464979,6.927060926,79.86122962,34.13630685,34.41708691,-0.169549436,-0.049215034,-0.275289209,0
09:05.0,-0.071831899,-0.329166372,9.80967118,0.007183116,-0.014918598,-0.065377253,6.927101366,79.86123924,32.53046705,32.25793766,0.042459564,0.092426498,-0.095544224,0
09:05.1,0.005751042,-0.027972249,9.928438839,0.023560554,0.01060842,-0.029227876,6.927094559,79.86111979,35.70768762,36.41248688,-0.03827287,-0.106894104,0.017674884,0
09:05.2,-0.297947771,-0.102770442,9.817417266,0.013295239,0.029074307,0.055221708,6.927170847,79.86121264,36.80362262,36.74661122,-0.160754157,-0.026690074,0.004166743,0
09:05.3,0.119141906,0.068066369,9.787090541,-0.007815392,-0.037542525,0.054676682,6.927117427,79.86120686,37.51874008,37.47597828,0.071395943,0.09055827,0.12758536,0
09:05.4,0.271526954,0.150332364,9.784380418,0.000324388,0.005335492,-0.014763908,6.927027406,79.86123638,39.62338489,39.0884859,-0.059842079,0.052804648,0.0394214,0
09:05.5,0.240192333,-0.241200584,9.778683933,0.008032387,-0.02005356,0.001980124,6.927030072,79.8612063,37.42874599,37.79690692,0.006500552,-0.079261232,-0.169897046,0
09:05.6,0.242477815,-0.059364776,9.841397307,-0.006195416,-0.01161625,-0.025225133,6.927028282,79.86118648,37.09542884,37.10135999,0.166255376,0.142173648,-0.036781793,0
09:05.7,-0.0389728,0.122009329,9.767269883,0.002303298,-0.061359305,-0.001400005,6.927116227,79.86125775,31.19158307,31.22441898,-0.145926994,-0.114463792,0.097128431,0
09:05.8,-0.091841169,0.021548513,9.812293952,-0.031883377,-0.073799446,0.022962917,6.927148022,79.86130045,36.11809585,36.61124767,-0.140302594,0.126574976,0.00036171,0
09:05.9,-0.129543494,-0.065713378,9.850170791,-0.0240786,0.019393155,-0.019412258,6.927062646,79.86128016,33.60936756,33.96981098,-0.264788856,-0.106168522,-0.069254974,0
09:06.0,0.09657159,-0.079754436,9.775153007,0.051190761,-0.019846653,0.017867368,6.927087326,79.86114719,33.27279325,33.26772931,-0.0515712,-0.026611022,0.153211257,0
09:06.1,0.11010111,-0.03833969,9.831836691,-0.046153502,0.040633105,-0.00312185,6.927068581,79.86117563,30.53876694,30.62286887,0.158220494,-0.045306539,-0.103941992,0
09:06.2,-0.08616294,0.041037385,9.8592838,0.01669567,-0.013970056,0.012233475,6.92707483,79.86123411,39.87301564,40.4669255,-0.015092343,-0.053945702,0.187721312,0
09:06.3,-0.096722414,-0.08477075,9.750057207,0.026184055,0.032649532,-0.046640146,6.927101189,79.86128692,35.49480607,36.072191,0.114368047,0.150163443,0.144658299,0
09:06.4,-0.035385677,-0.198818556,9.828982942,0.025756669,-0.015144399,-0.005306718,6.927093838,79.8612786,33.43966759,33.48966381,-0.02361219,0.028124723,-0.119100044,0
09:06.5,-0.108727652,-0.104429364,9.860688771,0.009755566,0.03590589,-0.009600585,6.927104103,79.86115392,38.64068293,38.40387555,0.069038772,0.175086158,0.049656627,0
09:06.6,0.369484834,0.005169196,9.804103899,0.002717629,0.009570633,-0.013890404,6.927042711,79.8611135,33.67851528,34.04879972,0.047477776,0.140741479,-0.084225419,0
09:06.7,-0.049147797,-0.010577099,9.842647318,-0.00559248,-0.032507256,-0.023766439,6.927058773,79.86122212,34.13540676,34.4471479,0.012505811,0.071464261,0.078492346,0
09:06.8,-0.323615709,0.03092234,9.912260771,0.005070854,0.010360581,0.033313748,6.927058806,79.86114552,33.99115118,33.86620039,0.022816217,0.089167934,0.038177736,0
09:06.9,-0.113314755,0.041067408,9.925376849,-0.055790295,-0.051770537,-0.037617236,6.927147752,79.86125236,35.18802877,34.3398714,-0.032884098,-0.271039952,0.036089456,0
09:07.0,0.185570514,0.099539429,9.792866849,-0.034084065,0.004633766,0.095254537,6.927054276,79.86116968,32.91002886,32.65961773,-0.086133401,-0.135861521,0.009477888,0
09:07.1,0.235728828,0.192379697,9.785489213,0.024229473,0.025107029,-0.079732559,6.927069592,79.86124031,31.24584225,30.63619566,-0.064809381,0.032661328,-0.066164024,0
09:07.2,0.10438001,-0.001159692,9.803735548,-0.035923215,-0.003655066,-0.012344087,6.9270591,79.86124414,40.02915369,39.16822178,0.044509235,0.057850392,0.0840193,0
09:07.3,-0.216491678,0.246223007,9.91723645,-0.016042277,-0.010789088,-0.07662986,6.927006217,79.8612407,31.2042667,32.01318011,0.015547394,0.040796284,0.120298864,0
09:07.4,0.004016102,-0.150866641,9.818141076,0.037151761,0.022833428,0.048462681,6.927061901,79.86119358,36.24341395,37.30042791,-0.155084628,0.015925543,0.077305627,0
09:07.5,0.017917686,-0.028527132,9.854656503,-0.055444692,-0.046272408,0.004983742,6.927054998,79.86109498,36.73626198,36.52663265,-0.071106132,-0.094606229,-0.246876409,0
09:07.6,0.305084968,-0.091069181,9.765183794,0.029523181,0.017074836,-0.025353606,6.927081595,79.86126393,35.8266193,36.25099002,0.03031112,-0.044254863,-0.058659936,0
09:07.7,0.058269879,-0.012273979,9.811576026,-0.029723776,0.068599613,0.01928863,6.927195889,79.86121887,32.25063589,32.35942529,-0.020736553,-0.020857433,0.043543195,0
09:07.8,-0.339359197,-0.030588658,9.836160058,0.006698986,-0.028733525,-0.045388376,6.927112791,79.86123743,32.1162993,31.8850933,-0.039752496,-0.078482091,0.061369737,0
09:07.9,0.473106073,0.036760897,9.81351114,0.048254174,0.045472754,-0.022679781,6.92710364,79.86115427,37.57868442,37.96349452,0.003288305,7.69E-05,-0.129553731,0
09:08.0,0.177897115,-0.034001639,9.823469776,-0.019169033,0.031765941,-0.022823607,6.927107636,79.86123662,41.46898169,40.92527243,-0.075991181,-0.083023574,0.135829182,0
09:08.1,0.152710578,0.303835369,9.793283339,0.021463726,0.063046589,0.02989625,6.927039694,79.86128494,37.64676447,37.41368925,0.099556924,-0.018871612,-0.073141785,0
09:08.2,0.250688604,-0.138080573,9.78795101,-0.015787364,-0.00805678,0.014643461,6.927120538,79.86122077,37.10765727,36.40728516,-0.11857736,-0.126930159,0.171836416,0
09:08.3,-0.034571731,0.037681173,9.778170843,-0.007799857,-0.05007846,-0.024549818,6.927152381,79.86118709,35.45851917,35.26160111,-0.16106776,-0.0575664,0.019404486,0
09:08.4,-0.232946996,0.028755039,9.934571432,0.050826395,-0.016086811,0.00048101,6.926985816,79.86119774,33.39099855,34.26218823,0.034327081,0.000879741,0.052230659,0
09:08.5,-0.223594498,-0.200364811,9.799523671,-0.006388932,-0.002681068,0.063714488,6.927135975,79.86124632,31.12338888,30.97876329,-0.031688616,0.090127183,0.026005705,0
09:08.6,0.016153165,-0.332004155,9.851099178,-0.042442388,0.02545979,0.033013797,6.927117994,79.86111396,31.07263595,31.2858862,0.045081683,-0.046935371,-0.130445599,0
09:08.7,0.016178707,0.184109306,9.81062831,-0.036891658,-0.031182454,0.040919644,6.927115125,79.86107597,29.88584995,30.37662072,-0.112685434,-0.023767946,-0.226788481,0
09:08.8,0.048785131,-0.109550463,9.765768678,-0.032678166,-0.039117483,-0.037612952,6.927132464,79.86117263,33.95475219,34.33833417,0.212226854,0.045512364,0.036149783,0
09:08.9,0.011907411,-0.319130051,9.781335341,-0.034763123,-0.054691201,0.010381752,6.927072019,79.86115525,33.76946147,34.25652475,-0.05094241,-0.07554452,-0.06193917,0
09:09.0,-0.059270654,-0.051296955,9.874442533,0.036080852,-0.013238292,-0.027466249,6.92715424,79.86119355,29.85967039,29.17418144,0.09907224,-0.006202524,0.108920168,0
09:09.1,0.053735758,-0.164232171,9.783493538,-0.01184432,-0.016912466,-0.009582921,6.927076816,79.86114385,25.14747606,24.42253593,-0.153339687,0.055319362,-0.053123508,0
09:09.2,-0.016600434,-0.21003587,9.843945109,0.035886395,0.052293878,-0.004356672,6.927113927,79.86129482,35.88997367,36.87326938,-0.183581423,-0.032877378,0.014566361,0
09:09.3,0.165809386,0.035010981,9.704211575,-0.005356831,0.068780727,0.044015046,6.927126052,79.86122239,34.28581248,34.33197962,0.007750906,0.031011265,-0.066379708,0
09:09.4,-0.168133405,-0.004016407,9.784249887,0.015913127,0.01889744,0.016140629,6.927090621,79.86118219,33.55501233,34.22859108,-0.000215003,0.011484273,-0.088803899,0
09:09.5,0.137618928,-0.042489821,9.846044143,0.040858865,0.029901841,0.037192129,6.927203335,79.86114387,33.47905911,34.32945531,0.219033501,0.063486719,-0.210583658,0
09:09.6,-0.122455825,-0.09208863,9.774766896,0.006027536,0.019945206,-0.022363374,6.927057242,79.86121347,39.40609979,39.28555395,0.109950737,-0.015685874,0.00902045,0
09:09.7,0.254389055,-0.123045563,9.796557111,0.026932474,0.031877472,0.035709065,6.927071916,79.86119132,39.46985897,39.67899278,-0.146419372,-0.007626995,0.000201589,0
09:09.8,-0.109512814,-0.078184553,9.828793593,0.035023594,-0.016561806,-0.042905679,6.927142732,79.86117146,35.05422733,35.24315373,-0.091353541,0.096088166,-0.118999293,0
09:09.9,0.196382135,-0.22391602,9.803816826,-0.014644788,0.021425079,-0.045143601,6.927167084,79.86118701,32.87923768,32.56190339,0.003855042,0.027107507,-0.036755665,0
09:10.0,0.209900264,-0.250621962,9.844020229,0.005296394,-0.041567575,-0.001317732,6.92712003,79.86122403,32.9105119,33.27618658,0.078923598,0.073884478,-0.069361088,0
09:10.1,-0.090305168,0.165461738,9.810218544,-4.77E-05,0.027293772,0.002760912,6.927156877,79.86110299,34.22553547,34.08097757,-0.111450243,-0.099535525,-0.070349287,0
09:10.2,-0.586002769,-0.053516937,9.847955699,-0.038937726,-0.00754566,-0.031429336,6.927133279,79.86120119,31.00860047,30.89010179,0.036063814,-0.132757914,0.082802568,0
09:10.3,0.428387751,0.020958364,9.825035226,0.001037798,0.011044867,-0.026792832,6.927038949,79.86118707,33.17490901,32.77474809,-0.1484827,-0.020058578,-0.034794666,0
09:10.4,0.285435819,-0.075914696,9.69966572,0.029989696,-0.0088849,-0.011811948,6.926995951,79.86124162,39.93933194,39.1195266,-0.183265379,0.031561445,0.040326662,0
09:10.5,-0.223017987,-0.021631832,9.789755071,-0.044064431,0.012600979,-0.026144626,6.927089945,79.86126162,36.89128427,36.66123433,0.012210452,-0.001388037,0.212067603,0
09:10.6,-0.02092212,0.055602354,9.807882275,-0.043387667,-0.002920895,-0.011834136,6.927076033,79.86115066,34.00139183,34.07654766,-0.096393313,0.048203133,0.081940682,0
09:10.7,0.309662345,0.035142465,9.762373627,-0.027415241,-0.033689705,0.035821966,6.927020607,79.86118591,38.10659478,38.44008769,-0.052256626,-0.14318652,-0.008417979,0
09:10.8,0.201553696,-0.165719339,9.787297362,-0.014947771,-0.006174011,-0.010258791,6.927040981,79.86119246,39.55546256,39.8129053,-0.010585363,-0.093660661,-0.068913608,0
09:10.9,0.067453672,-0.098018659,9.67061554,-0.004984267,0.000449719,0.034528715,6.927114329,79.8611351,31.40843422,32.82674327,0.015279799,-0.077490247,0.141569151,0
09:11.0,-0.322107366,0.052253282,9.849209638,-0.007897002,-0.002414703,-0.054812928,6.927117565,79.86128924,31.93943756,31.6168735,0.027183295,0.067105134,-0.161922744,0
09:11.1,-0.133919934,-0.02194791,9.788324149,0.002874346,-0.035070276,-0.008304014,6.927103741,79.86115593,37.43208264,37.9143491,0.046832789,-0.087743825,-0.003723025,0
09:11.2,-0.118023109,0.081647266,9.805939264,0.028173555,0.003623153,-0.0262537,6.927084857,79.86124088,31.45332865,30.85245845,0.092895479,-0.102271876,0.066707998,0
09:11.3,-0.274984699,-0.12439621,9.808812483,-0.002256809,0.048558107,-0.042584779,6.927098198,79.86107275,32.6817344,31.98928397,-0.045649119,0.032362111,0.006880806,0
09:11.4,0.15273178,-0.091744954,9.875664349,0.015238588,-0.009446763,-0.019042056,6.927115585,79.86120385,36.55770066,36.53730699,-0.041653372,0.024329392,0.03640444,0
09:11.5,0.092118261,-0.120090398,9.741397123,0.011758216,-0.021992184,0.064646714,6.927198879,79.86123473,34.25242079,34.70168916,0.118205685,0.046851896,0.051865774,0
09:11.6,-0.22329751,0.088640831,9.840041916,0.013011097,-0.022304287,0.02136957,6.927086426,79.86122962,37.21783739,37.88926196,0.042017055,-0.110282727,0.238844182,0
09:11.7,-0.249446834,-0.118393467,9.841294068,-0.015830656,-0.033365281,0.059675367,6.927109322,79.86115923,37.91711482,38.56754684,0.013235055,-0.167455657,-0.101051816,0
09:11.8,-0.145043258,0.173309116,9.815128027,-0.010853521,0.010446463,0.021436841,6.927090423,79.86113255,32.25437738,32.49562256,-0.026191423,-0.073464559,0.076136168,0
09:11.9,0.270408043,-0.056766527,9.907101738,-0.007707899,0.025686382,-0.014964484,6.927093919,79.86119648,32.575593,32.28179818,-0.008637615,0.033887996,-0.135652734,0
09:12.0,0.443033652,0.236110679,9.8392475,0.007156957,0.034596249,-0.009316922,6.927036644,79.86111319,34.98911102,34.79438645,-0.063600851,-0.063353534,-0.067317089,0
09:12.1,0.128810951,0.033444115,9.840488285,0.041683076,0.012597257,-0.02606237,6.927109532,79.86115941,37.38353223,36.77628164,-0.082718163,-0.091372365,0.088508714,0
09:12.2,-0.092169102,0.247736878,9.815041451,0.016046301,-0.032336016,-0.00666085,6.927132579,79.86111258,33.31011511,34.17522925,-0.065877025,-0.055864518,-0.089535129,0
09:12.3,-0.170567049,0.169120042,9.810797375,0.003074113,-0.041517736,-0.04376646,6.927156591,79.8611522,36.47817809,36.31999456,0.045574071,0.073039451,-0.006072869,0
09:12.4,-0.268546226,0.003414431,9.815308504,-0.04252259,0.069934332,0.013479139,6.927132133,79.8611998,32.62720199,31.46773185,-0.025058332,0.11714021,-0.033758398,0
09:12.5,-0.433231904,-0.218737239,9.828869432,0.018147935,-0.0051863,-0.005422271,6.927106627,79.86125522,36.50181851,36.25732755,-0.008771907,0.03898361,-0.065234037,0
09:12.6,0.243836573,-0.023832949,9.865821789,-0.019419474,-0.00984201,0.054528247,6.926989924,79.86117464,37.64982837,36.72321555,-0.013678586,-0.181725847,-0.006760249,0
09:12.7,0.2565407,0.026669818,9.857800801,-0.013525996,0.010483176,-0.023196779,6.927146678,79.86115154,28.7917569,28.8316958,-0.123721242,0.00579039,-0.00818015,0
09:12.8,-0.295045474,-0.250687233,9.863753739,0.018741962,0.000902814,0.035147406,6.927121262,79.86112735,33.59724654,34.02320015,-0.000873651,0.046186074,0.052561764,0
09:12.9,0.229680184,-0.069378756,9.721832393,-0.006251128,0.011958719,-0.01220202,6.927034297,79.86122176,28.18030895,28.01861749,-0.062206557,0.027285205,-0.10935642,0
09:13.0,0.114425057,-0.167850152,9.871957615,0.0075952,-0.0156028,-0.019988718,6.927114884,79.86124172,30.75584506,30.23124917,0.086316635,0.201476096,-0.003839688,0
09:13.1,-0.237923497,0.069860404,9.884627797,-0.011633482,0.003122825,0.00383696,6.927125014,79.86116023,29.56968651,29.73945682,0.093056833,0.012207944,-0.049881992,0
09:13.2,0.101662754,0.017570489,9.72865091,0.008764438,0.038631445,0.006803443,6.927129641,79.86126418,25.85589223,26.33579287,-0.020494547,-0.043235181,-0.068153871,0
09:13.3,-0.0494808,-0.209045,9.711426331,-0.007986224,0.021044139,-0.004761458,6.927133172,79.86117956,34.76119574,34.61155885,-0.04214808,0.120481941,0.070928463,0
09:13.4,0.278486732,-0.179573837,9.851107659,-0.007149852,-0.014109767,-0.021693065,6.927095219,79.86122528,40.83561708,41.14888803,0.012346166,0.221827472,-0.153202219,0
09:13.5,-0.383676858,-0.016279753,9.839894953,-0.004250374,-0.070389374,-0.008609351,6.927212048,79.86116653,34.76814169,34.91527136,0.105481344,-0.067399186,-0.037696562,0
09:13.6,-0.147198513,0.03804688,9.753888637,0.012535826,-0.043732863,-0.001331316,6.92708933,79.86125388,37.58993132,36.96334652,0.109335704,-0.023061306,0.21281659,0
09:13.7,-0.28624176,-0.021391094,9.783890667,-0.013782382,0.012317365,-0.018609702,6.927044239,79.86118116,35.09944231,34.606845,-0.010040066,-0.041836897,-0.056159317,0
09:13.8,0.095491395,0.102955635,9.779515893,-0.016649072,0.010821649,-0.003234917,6.927151361,79.86125585,36.23513681,35.31092131,0.138890281,0.17513323,0.036359731,0
